Region,Country,Manager,Distributor,Distributor_Group,Product_Category,Month,Year,sell_in_value,sell_in_count,sell_out_value,sell_out_count,inventory_value,inventory_count
EMEA,Germany,David,Distributor D,Group 2,Category 1,1,2024,2881,209,2217,392,659,94
EMEA,Germany,David,Distributor D,Group 2,Category 1,1,2025,4430,300,2155,125,896,68
EMEA,Germany,David,Distributor D,Group 2,Category 1,2,2023,1993,101,1950,396,674,83
EMEA,Germany,David,Distributor D,Group 2,Category 1,2,2024,2354,311,3192,392,561,21
EMEA,Germany,David,Distributor D,Group 2,Category 1,2,2025,4047,432,1892,172,267,31
EMEA,Germany,David,Distributor D,Group 2,Category 1,3,2023,2523,485,3271,350,303,78
EMEA,Germany,David,Distributor D,Group 2,Category 1,3,2024,3094,429,3495,269,970,44
EMEA,Germany,David,Distributor D,Group 2,Category 1,3,2025,3403,385,3838,130,668,39
EMEA,Germany,David,Distributor D,Group 2,Category 1,4,2023,4591,175,3534,200,748,23
EMEA,Germany,David,Distributor D,Group 2,Category 1,4,2024,2560,118,3936,233,884,25
EMEA,Germany,David,Distributor D,Group 2,Category 1,4,2025,1036,450,3614,122,544,56
EMEA,Germany,David,Distributor D,Group 2,Category 1,5,2023,2638,490,3381,177,670,32
EMEA,Germany,David,Distributor D,Group 2,Category 1,5,2024,3581,398,3367,123,437,99
EMEA,Germany,David,Distributor D,Group 2,Category 1,5,2025,4386,374,2085,397,780,60
EMEA,Germany,David,Distributor D,Group 2,Category 1,6,2023,4134,164,3611,250,232,32
EMEA,Germany,David,Distributor D,Group 2,Category 1,6,2024,2353,299,1017,335,369,86
EMEA,Germany,David,Distributor D,Group 2,Category 1,6,2025,1197,229,3614,197,770,98
EMEA,Germany,David,Distributor D,Group 2,Category 1,7,2023,1907,200,1537,388,433,98
EMEA,Germany,David,Distributor D,Group 2,Category 1,7,2024,4557,250,2694,280,373,66
EMEA,Germany,David,Distributor D,Group 2,Category 1,7,2025,4723,324,2015,363,273,93
EMEA,Germany,David,Distributor D,Group 2,Category 1,8,2023,2636,125,2289,173,784,48
EMEA,Germany,David,Distributor D,Group 2,Category 1,8,2024,4659,495,1729,135,294,48
EMEA,Germany,David,Distributor D,Group 2,Category 1,8,2025,2726,249,2920,386,404,75
EMEA,Germany,David,Distributor D,Group 2,Category 1,9,2023,3852,265,2874,84,387,93
EMEA,Germany,David,Distributor D,Group 2,Category 1,9,2024,4145,113,3656,128,412,72
EMEA,Germany,David,Distributor D,Group 2,Category 1,10,2023,1772,447,2196,278,489,73
EMEA,Germany,David,Distributor D,Group 2,Category 1,10,2024,3296,356,2187,283,546,28
EMEA,Germany,David,Distributor D,Group 2,Category 1,11,2023,4933,202,3582,342,728,34
EMEA,Germany,David,Distributor D,Group 2,Category 1,11,2024,1261,259,1688,274,685,21
EMEA,Germany,David,Distributor D,Group 2,Category 1,12,2023,3849,178,3089,306,374,86
EMEA,Germany,David,Distributor D,Group 2,Category 1,12,2024,1801,154,1288,283,867,63
EMEA,Germany,David,Distributor D,Group 2,Category 2,1,2023,2757,472,1060,152,549,26
EMEA,Germany,David,Distributor D,Group 2,Category 2,1,2024,2310,269,2816,104,208,37
EMEA,Germany,David,Distributor D,Group 2,Category 2,1,2025,2433,128,2601,205,340,78
EMEA,Germany,David,Distributor D,Group 2,Category 2,2,2023,3500,443,3754,332,977,41
EMEA,Germany,David,Distributor D,Group 2,Category 2,2,2024,1644,151,1897,107,434,93
EMEA,Germany,David,Distributor D,Group 2,Category 2,2,2025,4114,236,2255,237,986,66
EMEA,Germany,David,Distributor D,Group 2,Category 2,3,2023,3346,267,3553,280,335,54
EMEA,Germany,David,Distributor D,Group 2,Category 2,3,2024,3427,271,2731,87,722,65
EMEA,Germany,David,Distributor D,Group 2,Category 2,3,2025,4030,277,1459,298,599,27
EMEA,Germany,David,Distributor D,Group 2,Category 2,4,2023,3192,406,3222,367,958,82
EMEA,Germany,David,Distributor D,Group 2,Category 2,4,2024,2877,304,2986,225,361,75
EMEA,Germany,David,Distributor D,Group 2,Category 2,4,2025,4303,299,1742,325,762,95
EMEA,Germany,David,Distributor D,Group 2,Category 2,5,2023,1157,358,1078,158,489,70
EMEA,Germany,David,Distributor D,Group 2,Category 2,5,2024,3586,170,2167,94,944,33
EMEA,Germany,David,Distributor D,Group 2,Category 2,5,2025,3905,411,1986,172,981,81
EMEA,Germany,David,Distributor D,Group 2,Category 2,6,2023,3509,184,939,173,955,34
EMEA,Germany,David,Distributor D,Group 2,Category 2,6,2024,4787,483,1693,175,351,21
EMEA,Germany,David,Distributor D,Group 2,Category 2,6,2025,3692,199,3526,298,561,69
EMEA,Germany,David,Distributor D,Group 2,Category 2,7,2023,1496,348,1115,275,751,50
EMEA,Germany,David,Distributor D,Group 2,Category 2,7,2024,3806,104,1709,130,667,34
EMEA,Germany,David,Distributor D,Group 2,Category 2,7,2025,2234,313,2071,139,943,45
EMEA,Germany,David,Distributor D,Group 2,Category 2,8,2023,4925,476,875,117,320,84
EMEA,Germany,David,Distributor D,Group 2,Category 2,8,2024,3863,324,3148,324,740,77
EMEA,Germany,David,Distributor D,Group 2,Category 2,8,2025,3742,133,1273,90,408,77
EMEA,Germany,David,Distributor D,Group 2,Category 2,9,2023,2637,175,3765,181,919,47
EMEA,Germany,David,Distributor D,Group 2,Category 2,9,2024,4514,271,3558,317,523,84
EMEA,Germany,David,Distributor D,Group 2,Category 2,10,2023,1409,375,855,142,861,82
EMEA,Germany,David,Distributor D,Group 2,Category 2,10,2024,2725,341,1936,254,648,31
EMEA,Germany,David,Distributor D,Group 2,Category 2,11,2023,2398,239,902,331,977,29
EMEA,Germany,David,Distributor D,Group 2,Category 2,11,2024,3381,402,1044,305,353,88
EMEA,Germany,David,Distributor D,Group 2,Category 2,12,2023,3595,144,2540,314,370,62
EMEA,Germany,David,Distributor D,Group 2,Category 2,12,2024,3977,101,2618,151,273,31
EMEA,Germany,David,Distributor D,Group 2,Category 3,1,2023,4474,246,2887,164,628,58
EMEA,Germany,David,Distributor D,Group 2,Category 3,1,2024,4977,131,3577,231,957,76
EMEA,Germany,David,Distributor D,Group 2,Category 3,1,2025,4800,125,1007,295,703,38
EMEA,Germany,David,Distributor D,Group 2,Category 3,2,2023,2675,388,1096,192,995,25
EMEA,Germany,David,Distributor D,Group 2,Category 3,2,2024,4751,445,1644,154,829,44
EMEA,Germany,David,Distributor D,Group 2,Category 3,2,2025,1039,308,2930,367,370,35
EMEA,Germany,David,Distributor D,Group 2,Category 3,3,2023,3489,205,1268,357,689,61
EMEA,Germany,David,Distributor D,Group 2,Category 3,3,2024,3546,296,1772,360,864,63
EMEA,Germany,David,Distributor D,Group 2,Category 3,3,2025,2207,428,3918,193,948,49
EMEA,Germany,David,Distributor D,Group 2,Category 3,4,2023,4873,278,881,147,414,61
EMEA,Germany,David,Distributor D,Group 2,Category 3,4,2024,2965,243,3382,138,313,94
EMEA,Germany,David,Distributor D,Group 2,Category 3,4,2025,4300,361,1003,383,349,86
EMEA,Germany,David,Distributor D,Group 2,Category 3,5,2023,4338,215,3441,362,246,39
EMEA,Germany,David,Distributor D,Group 2,Category 3,5,2024,1394,414,2236,117,914,77
EMEA,Germany,David,Distributor D,Group 2,Category 3,5,2025,1600,121,3614,149,795,84
EMEA,Germany,David,Distributor D,Group 2,Category 3,6,2023,3279,421,1442,80,806,95
EMEA,Germany,David,Distributor D,Group 2,Category 3,6,2024,2999,278,2587,159,595,99
EMEA,Germany,David,Distributor D,Group 2,Category 3,6,2025,1306,300,2798,260,424,40
EMEA,Germany,David,Distributor D,Group 2,Category 3,7,2023,1984,291,3490,379,301,85
EMEA,Germany,David,Distributor D,Group 2,Category 3,7,2024,1131,234,3611,137,458,21
EMEA,Germany,David,Distributor D,Group 2,Category 3,7,2025,3034,198,885,106,223,54
EMEA,Germany,David,Distributor D,Group 2,Category 3,8,2023,1888,471,1727,210,293,97
EMEA,Germany,David,Distributor D,Group 2,Category 3,8,2024,1167,493,1251,342,564,33
EMEA,Germany,David,Distributor D,Group 2,Category 3,8,2025,4777,427,1540,374,954,48
EMEA,Germany,David,Distributor D,Group 2,Category 3,9,2023,4066,320,2533,80,371,72
EMEA,Germany,David,Distributor D,Group 2,Category 3,9,2024,1869,133,3230,212,954,30
EMEA,Germany,David,Distributor D,Group 2,Category 3,10,2023,2829,218,3740,253,685,72
EMEA,Germany,David,Distributor D,Group 2,Category 3,10,2024,2010,212,3234,232,563,78
EMEA,Germany,David,Distributor D,Group 2,Category 3,11,2023,2606,203,894,99,203,31
EMEA,Germany,David,Distributor D,Group 2,Category 3,11,2024,4880,408,1373,143,839,62
EMEA,Germany,David,Distributor D,Group 2,Category 3,12,2023,1238,352,2745,245,422,80
EMEA,Germany,David,Distributor D,Group 2,Category 3,12,2024,3060,140,1312,116,816,95
EMEA,UK,Alice,Distributor A,Group 1,Category 1,1,2023,4618,343,3038,178,541,42
EMEA,UK,Alice,Distributor A,Group 1,Category 1,1,2024,2869,145,3932,292,950,26
EMEA,UK,Alice,Distributor A,Group 1,Category 1,1,2025,1576,498,3265,384,699,37
EMEA,UK,Alice,Distributor A,Group 1,Category 1,2,2023,1112,467,3975,223,716,71
EMEA,UK,Alice,Distributor A,Group 1,Category 1,2,2024,4622,483,2155,369,233,69
EMEA,UK,Alice,Distributor A,Group 1,Category 1,2,2025,2328,414,1083,378,828,91
EMEA,UK,Alice,Distributor A,Group 1,Category 1,3,2023,4514,409,3050,179,380,82
EMEA,UK,Alice,Distributor A,Group 1,Category 1,3,2024,4918,306,3321,169,984,30
EMEA,UK,Alice,Distributor A,Group 1,Category 1,3,2025,3113,202,3432,126,924,30
EMEA,UK,Alice,Distributor A,Group 1,Category 1,4,2023,3980,381,2555,311,968,72
EMEA,UK,Alice,Distributor A,Group 1,Category 1,4,2024,2262,163,3044,289,788,43
EMEA,UK,Alice,Distributor A,Group 1,Category 1,4,2025,4544,414,3122,150,494,59
EMEA,UK,Alice,Distributor A,Group 1,Category 1,5,2023,3323,242,2561,329,359,55
EMEA,UK,Alice,Distributor A,Group 1,Category 1,5,2024,4253,206,2370,356,429,98
EMEA,UK,Alice,Distributor A,Group 1,Category 1,5,2025,4716,422,3280,367,578,20
EMEA,UK,Alice,Distributor A,Group 1,Category 1,6,2023,3797,264,3404,296,549,57
EMEA,UK,Alice,Distributor A,Group 1,Category 1,6,2024,4853,246,3159,369,734,82
EMEA,UK,Alice,Distributor A,Group 1,Category 1,6,2025,1834,256,3502,259,833,91
EMEA,UK,Alice,Distributor A,Group 1,Category 1,7,2023,3033,402,1914,89,887,27
EMEA,UK,Alice,Distributor A,Group 1,Category 1,7,2024,1637,155,3492,142,317,54
EMEA,UK,Alice,Distributor A,Group 1,Category 1,7,2025,1524,264,3115,210,909,51
EMEA,UK,Alice,Distributor A,Group 1,Category 1,8,2023,3475,338,1485,235,397,28
EMEA,UK,Alice,Distributor A,Group 1,Category 1,8,2024,2940,156,1200,94,810,87
EMEA,UK,Alice,Distributor A,Group 1,Category 1,8,2025,3836,114,1687,196,538,33
EMEA,UK,Alice,Distributor A,Group 1,Category 1,9,2023,4568,414,2320,134,770,45
EMEA,UK,Alice,Distributor A,Group 1,Category 1,9,2024,4219,249,1567,219,465,56
EMEA,UK,Alice,Distributor A,Group 1,Category 1,10,2023,4291,111,3611,236,385,86
EMEA,UK,Alice,Distributor A,Group 1,Category 1,10,2024,3646,454,1837,391,342,31
EMEA,UK,Alice,Distributor A,Group 1,Category 1,11,2023,3327,216,1002,173,860,46
EMEA,UK,Alice,Distributor A,Group 1,Category 1,11,2024,3099,207,1818,137,425,61
EMEA,UK,Alice,Distributor A,Group 1,Category 1,12,2023,3744,282,3531,150,938,46
EMEA,UK,Alice,Distributor A,Group 1,Category 1,12,2024,4528,413,3985,146,439,97
EMEA,UK,Alice,Distributor A,Group 1,Category 2,1,2023,2277,430,1757,170,284,46
EMEA,UK,Alice,Distributor A,Group 1,Category 2,1,2024,1466,389,2153,197,367,24
EMEA,UK,Alice,Distributor A,Group 1,Category 2,1,2025,2399,488,1628,323,935,97
EMEA,UK,Alice,Distributor A,Group 1,Category 2,2,2023,4776,217,1677,103,376,37
EMEA,UK,Alice,Distributor A,Group 1,Category 2,2,2024,1298,454,1570,148,276,34
EMEA,UK,Alice,Distributor A,Group 1,Category 2,2,2025,2933,204,1692,197,438,64
EMEA,UK,Alice,Distributor A,Group 1,Category 2,3,2023,4308,235,1873,210,262,28
EMEA,UK,Alice,Distributor A,Group 1,Category 2,3,2024,3931,395,1585,123,226,20
EMEA,UK,Alice,Distributor A,Group 1,Category 2,3,2025,1087,396,1398,187,533,89
EMEA,UK,Alice,Distributor A,Group 1,Category 2,4,2023,1744,277,1542,116,636,24
EMEA,UK,Alice,Distributor A,Group 1,Category 2,4,2024,2597,466,2768,302,611,41
EMEA,UK,Alice,Distributor A,Group 1,Category 2,4,2025,4490,465,1670,222,333,52
EMEA,UK,Alice,Distributor A,Group 1,Category 2,5,2023,1923,345,1311,394,792,33
EMEA,UK,Alice,Distributor A,Group 1,Category 2,5,2024,2223,332,1615,125,470,87
EMEA,UK,Alice,Distributor A,Group 1,Category 2,5,2025,2816,142,2829,355,229,65
EMEA,UK,Alice,Distributor A,Group 1,Category 2,6,2023,3953,151,1591,126,997,91
EMEA,UK,Alice,Distributor A,Group 1,Category 2,6,2024,1543,274,2993,108,479,53
EMEA,UK,Alice,Distributor A,Group 1,Category 2,6,2025,4899,150,3081,137,909,81
EMEA,UK,Alice,Distributor A,Group 1,Category 2,7,2023,2212,331,1352,219,773,86
EMEA,UK,Alice,Distributor A,Group 1,Category 2,7,2024,3763,122,2958,109,443,55
EMEA,UK,Alice,Distributor A,Group 1,Category 2,7,2025,4899,321,3640,129,709,79
EMEA,UK,Alice,Distributor A,Group 1,Category 2,8,2023,1287,271,3600,382,483,59
EMEA,UK,Alice,Distributor A,Group 1,Category 2,8,2024,2256,226,2339,244,491,70
EMEA,UK,Alice,Distributor A,Group 1,Category 2,8,2025,4457,111,3804,262,925,23
EMEA,UK,Alice,Distributor A,Group 1,Category 2,9,2023,2711,454,2103,289,731,78
EMEA,UK,Alice,Distributor A,Group 1,Category 2,9,2024,2971,118,2762,216,736,73
EMEA,UK,Alice,Distributor A,Group 1,Category 2,10,2023,2564,358,3175,129,760,28
EMEA,UK,Alice,Distributor A,Group 1,Category 2,10,2024,1374,468,2594,367,582,52
EMEA,UK,Alice,Distributor A,Group 1,Category 2,11,2023,1384,469,1304,176,203,77
EMEA,UK,Alice,Distributor A,Group 1,Category 2,11,2024,1457,108,1522,313,649,65
EMEA,UK,Alice,Distributor A,Group 1,Category 2,12,2023,1306,113,1544,312,582,27
EMEA,UK,Alice,Distributor A,Group 1,Category 2,12,2024,1399,299,1650,271,940,79
EMEA,UK,Alice,Distributor A,Group 1,Category 3,1,2023,1928,212,2901,108,886,61
EMEA,UK,Alice,Distributor A,Group 1,Category 3,1,2024,1565,458,3332,346,988,93
EMEA,UK,Alice,Distributor A,Group 1,Category 3,1,2025,2326,406,1780,136,919,77
EMEA,UK,Alice,Distributor A,Group 1,Category 3,2,2023,3709,291,2232,134,531,66
EMEA,UK,Alice,Distributor A,Group 1,Category 3,2,2024,4400,171,1136,167,524,82
EMEA,UK,Alice,Distributor A,Group 1,Category 3,2,2025,3848,101,2208,307,655,67
EMEA,UK,Alice,Distributor A,Group 1,Category 3,3,2023,3935,280,3959,164,601,40
EMEA,UK,Alice,Distributor A,Group 1,Category 3,3,2024,3805,173,1663,255,984,65
EMEA,UK,Alice,Distributor A,Group 1,Category 3,3,2025,1359,454,1432,183,969,21
EMEA,UK,Alice,Distributor A,Group 1,Category 3,4,2023,3440,174,2403,215,817,48
EMEA,UK,Alice,Distributor A,Group 1,Category 3,4,2024,4078,474,1496,185,388,68
EMEA,UK,Alice,Distributor A,Group 1,Category 3,4,2025,2489,124,2471,115,264,40
EMEA,UK,Alice,Distributor A,Group 1,Category 3,5,2023,3648,360,1750,206,338,22
EMEA,UK,Alice,Distributor A,Group 1,Category 3,5,2024,2332,441,1138,318,729,94
EMEA,UK,Alice,Distributor A,Group 1,Category 3,5,2025,1115,363,3079,329,868,65
EMEA,UK,Alice,Distributor A,Group 1,Category 3,6,2023,1554,365,3009,195,527,31
EMEA,UK,Alice,Distributor A,Group 1,Category 3,6,2024,1634,252,3085,313,279,23
EMEA,UK,Alice,Distributor A,Group 1,Category 3,6,2025,4829,181,2220,293,233,51
EMEA,UK,Alice,Distributor A,Group 1,Category 3,7,2023,4034,373,3334,153,531,58
EMEA,UK,Alice,Distributor A,Group 1,Category 3,7,2024,3484,456,1362,261,426,48
EMEA,UK,Alice,Distributor A,Group 1,Category 3,7,2025,3436,258,2893,118,649,36
EMEA,UK,Alice,Distributor A,Group 1,Category 3,8,2023,3759,273,2119,119,380,98
EMEA,UK,Alice,Distributor A,Group 1,Category 3,8,2024,4963,183,2941,333,890,30
EMEA,UK,Alice,Distributor A,Group 1,Category 3,8,2025,4067,492,2300,216,664,27
EMEA,UK,Alice,Distributor A,Group 1,Category 3,9,2023,1615,104,1065,129,699,42
EMEA,UK,Alice,Distributor A,Group 1,Category 3,9,2024,2831,461,2819,345,932,33
EMEA,UK,Alice,Distributor A,Group 1,Category 3,10,2023,4530,224,2689,111,846,20
EMEA,UK,Alice,Distributor A,Group 1,Category 3,10,2024,1756,260,3108,383,569,66
EMEA,UK,Alice,Distributor A,Group 1,Category 3,11,2023,3938,332,2479,135,875,98
EMEA,UK,Alice,Distributor A,Group 1,Category 3,11,2024,4721,230,1909,296,721,24
EMEA,UK,Alice,Distributor A,Group 1,Category 3,12,2023,2639,460,855,212,497,26
EMEA,UK,Alice,Distributor A,Group 1,Category 3,12,2024,4339,257,2576,114,571,37
EMEA,UK,Alice,Distributor A,Group 2,Category 1,1,2023,3438,212,2648,264,474,32
EMEA,UK,Alice,Distributor A,Group 2,Category 1,1,2024,2717,315,1971,394,561,64
EMEA,UK,Alice,Distributor A,Group 2,Category 1,1,2025,1564,191,3119,184,244,49
EMEA,UK,Alice,Distributor A,Group 2,Category 1,2,2023,4684,331,3356,88,310,56
EMEA,UK,Alice,Distributor A,Group 2,Category 1,2,2024,3039,183,978,314,391,41
EMEA,UK,Alice,Distributor A,Group 2,Category 1,2,2025,3771,199,3910,328,784,37
EMEA,UK,Alice,Distributor A,Group 2,Category 1,3,2023,1091,300,3446,296,898,68
EMEA,UK,Alice,Distributor A,Group 2,Category 1,3,2024,2883,380,3594,259,497,50
EMEA,UK,Alice,Distributor A,Group 2,Category 1,3,2025,1133,372,3147,291,982,57
EMEA,UK,Alice,Distributor A,Group 2,Category 1,4,2023,4501,495,1772,298,655,24
EMEA,UK,Alice,Distributor A,Group 2,Category 1,4,2024,4091,232,3082,240,235,32
EMEA,UK,Alice,Distributor A,Group 2,Category 1,4,2025,1306,366,3519,226,840,87
EMEA,UK,Alice,Distributor A,Group 2,Category 1,5,2023,2687,400,1704,350,232,82
EMEA,UK,Alice,Distributor A,Group 2,Category 1,5,2024,3078,319,2506,269,793,65
EMEA,UK,Alice,Distributor A,Group 2,Category 1,5,2025,1546,483,2640,301,908,39
EMEA,UK,Alice,Distributor A,Group 2,Category 1,6,2023,1763,222,3279,182,222,70
EMEA,UK,Alice,Distributor A,Group 2,Category 1,6,2024,3219,214,3205,268,426,44
EMEA,UK,Alice,Distributor A,Group 2,Category 1,6,2025,3295,136,3967,186,541,67
EMEA,UK,Alice,Distributor A,Group 2,Category 1,7,2023,1717,209,2480,165,233,81
EMEA,UK,Alice,Distributor A,Group 2,Category 1,7,2024,4361,406,3591,385,395,40
EMEA,UK,Alice,Distributor A,Group 2,Category 1,7,2025,3594,272,2221,325,758,72
EMEA,UK,Alice,Distributor A,Group 2,Category 1,8,2023,4751,176,3134,247,358,84
EMEA,UK,Alice,Distributor A,Group 2,Category 1,8,2024,2969,382,2231,305,817,39
EMEA,UK,Alice,Distributor A,Group 2,Category 1,8,2025,3965,165,3964,121,809,50
EMEA,UK,Alice,Distributor A,Group 2,Category 1,9,2023,4948,347,3429,133,927,22
EMEA,UK,Alice,Distributor A,Group 2,Category 1,9,2024,3518,378,1741,342,564,27
EMEA,UK,Alice,Distributor A,Group 2,Category 1,10,2023,4889,178,3840,226,543,86
EMEA,UK,Alice,Distributor A,Group 2,Category 1,10,2024,4681,168,3808,378,750,57
EMEA,UK,Alice,Distributor A,Group 2,Category 1,11,2023,3783,198,1417,391,609,39
EMEA,UK,Alice,Distributor A,Group 2,Category 1,11,2024,3022,373,2750,160,598,94
EMEA,UK,Alice,Distributor A,Group 2,Category 1,12,2023,4103,453,2821,253,850,81
EMEA,UK,Alice,Distributor A,Group 2,Category 1,12,2024,4051,199,1189,160,254,28
EMEA,UK,Alice,Distributor A,Group 2,Category 2,1,2023,4879,335,2935,117,957,69
EMEA,UK,Alice,Distributor A,Group 2,Category 2,1,2024,4927,474,3435,176,465,80
EMEA,UK,Alice,Distributor A,Group 2,Category 2,1,2025,2832,368,3494,155,435,25
EMEA,UK,Alice,Distributor A,Group 2,Category 2,2,2023,2797,150,3096,372,752,49
EMEA,UK,Alice,Distributor A,Group 2,Category 2,2,2024,4604,330,2776,182,939,55
EMEA,UK,Alice,Distributor A,Group 2,Category 2,2,2025,4628,388,3602,352,266,68
EMEA,UK,Alice,Distributor A,Group 2,Category 2,3,2023,4455,491,1281,287,824,38
EMEA,UK,Alice,Distributor A,Group 2,Category 2,3,2024,1319,103,2040,340,794,32
EMEA,UK,Alice,Distributor A,Group 2,Category 2,3,2025,4747,113,3612,84,271,36
EMEA,UK,Alice,Distributor A,Group 2,Category 2,4,2023,1634,391,1155,135,595,53
EMEA,UK,Alice,Distributor A,Group 2,Category 2,4,2024,4325,119,2769,145,332,84
EMEA,UK,Alice,Distributor A,Group 2,Category 2,4,2025,4697,396,1805,372,420,47
EMEA,UK,Alice,Distributor A,Group 2,Category 2,5,2023,4861,144,3593,186,453,61
EMEA,UK,Alice,Distributor A,Group 2,Category 2,5,2024,1263,147,3720,387,975,89
EMEA,UK,Alice,Distributor A,Group 2,Category 2,5,2025,2489,294,1906,378,238,32
EMEA,UK,Alice,Distributor A,Group 2,Category 2,6,2023,1707,476,1484,185,967,83
EMEA,UK,Alice,Distributor A,Group 2,Category 2,6,2024,2833,166,2099,376,819,70
EMEA,UK,Alice,Distributor A,Group 2,Category 2,6,2025,2973,455,3441,218,696,76
